"Area" "Taxa" "Year" "Trait" "Variable" "Value"
"8686" "Kattegat" "Fish" 1997 ".Size" "abundance" 65.369937004362
"8687" "Kattegat" "Fish" 1997 ".Size" "biomass" 67.3724365682414
"8688" "Kattegat" "Fish" 1997 "Offspring.size" "abundance" 0.990772368456855
"8689" "Kattegat" "Fish" 1997 "Offspring.size" "biomass" 0.904042355491445
"8692" "Kattegat" "Fish" 1997 "Parental.care" "abundance" 1.33936178170402
"8693" "Kattegat" "Fish" 1997 "Parental.care" "biomass" 1.56738638415223
"8696" "Kattegat" "Fish" 1997 "Piscivorous" "abundance" 0.385289139852649
"8697" "Kattegat" "Fish" 1997 "Piscivorous" "biomass" 0.788484387275799
"8698" "Kattegat" "Fish" 1997 "Planktivorous" "abundance" 0.144249206243687
"8699" "Kattegat" "Fish" 1997 "Planktivorous" "biomass" 0.0328789878215549
"8702" "Kattegat" "Fish" 1998 "Benthivorous" "abundance" 0.479986727141121
"8703" "Kattegat" "Fish" 1998 "Benthivorous" "biomass" 0.245745790011325
"8704" "Kattegat" "Fish" 1998 "Demersal" "abundance" 0.817124183101186
"8705" "Kattegat" "Fish" 1998 "Demersal" "biomass" 0.693310749849237
"8708" "Kattegat" "Fish" 1998 ".Size" "abundance" 63.6093283052061
"8709" "Kattegat" "Fish" 1998 ".Size" "biomass" 84.9411124429374
"8710" "Kattegat" "Fish" 1998 "Offspring.size" "abundance" 0.986251093979323
"8711" "Kattegat" "Fish" 1998 "Offspring.size" "biomass" 0.928877255664966
"8714" "Kattegat" "Fish" 1998 "Parental.care" "abundance" 1.3103714011174
"8715" "Kattegat" "Fish" 1998 "Parental.care" "biomass" 1.37576051054643
"8718" "Kattegat" "Fish" 1998 "Piscivorous" "abundance" 0.389733819535852
"8719" "Kattegat" "Fish" 1998 "Piscivorous" "biomass" 0.729974127709587
"8720" "Kattegat" "Fish" 1998 "Planktivorous" "abundance" 0.130619165717073
"8721" "Kattegat" "Fish" 1998 "Planktivorous" "biomass" 0.0232613557557767
"8724" "Kattegat" "Fish" 1999 "Benthivorous" "abundance" 0.480571288003408
"8725" "Kattegat" "Fish" 1999 "Benthivorous" "biomass" 0.179307288909755
"8726" "Kattegat" "Fish" 1999 "Demersal" "abundance" 0.835092217923827
"8727" "Kattegat" "Fish" 1999 "Demersal" "biomass" 0.573089219568864
"8730" "Kattegat" "Fish" 1999 ".Size" "abundance" 64.7275402370566
"8731" "Kattegat" "Fish" 1999 ".Size" "biomass" 73.3425454391423
"8732" "Kattegat" "Fish" 1999 "Offspring.size" "abundance" 0.920736124677926
"8733" "Kattegat" "Fish" 1999 "Offspring.size" "biomass" 0.874354525168607
"8736" "Kattegat" "Fish" 1999 "Parental.care" "abundance" 1.32856959214258
"8737" "Kattegat" "Fish" 1999 "Parental.care" "biomass" 1.35743962516711
"8740" "Kattegat" "Fish" 1999 "Piscivorous" "abundance" 0.38831848941194
"8741" "Kattegat" "Fish" 1999 "Piscivorous" "biomass" 0.722207405009321
"8742" "Kattegat" "Fish" 1999 "Planktivorous" "abundance" 0.131944772485014
"8743" "Kattegat" "Fish" 1999 "Planktivorous" "biomass" 0.0746840147590815
"8746" "Kattegat" "Fish" 2000 "Benthivorous" "abundance" 0.504686511761048
"8747" "Kattegat" "Fish" 2000 "Benthivorous" "biomass" 0.204541269833672
"8748" "Kattegat" "Fish" 2000 "Demersal" "abundance" 0.858805842789973
"8749" "Kattegat" "Fish" 2000 "Demersal" "biomass" 0.49335229174988
"8752" "Kattegat" "Fish" 2000 ".Size" "abundance" 62.0163830078152
"8753" "Kattegat" "Fish" 2000 ".Size" "biomass" 63.1499608201755
"8754" "Kattegat" "Fish" 2000 "Offspring.size" "abundance" 0.941824572202781
"8755" "Kattegat" "Fish" 2000 "Offspring.size" "biomass" 0.888641726132202
"8758" "Kattegat" "Fish" 2000 "Parental.care" "abundance" 1.37645990637754
"8759" "Kattegat" "Fish" 2000 "Parental.care" "biomass" 1.5530521910694
"8762" "Kattegat" "Fish" 2000 "Piscivorous" "abundance" 0.378554106856747
"8763" "Kattegat" "Fish" 2000 "Piscivorous" "biomass" 0.76834192414355
"8764" "Kattegat" "Fish" 2000 "Planktivorous" "abundance" 0.113435436632761
"8765" "Kattegat" "Fish" 2000 "Planktivorous" "biomass" 0.0232200784097022
"8768" "Kattegat" "Fish" 2001 "Benthivorous" "abundance" 0.442992476377975
"8769" "Kattegat" "Fish" 2001 "Benthivorous" "biomass" 0.114357037008226
"8770" "Kattegat" "Fish" 2001 "Demersal" "abundance" 0.806971276216794
"8771" "Kattegat" "Fish" 2001 "Demersal" "biomass" 0.394981457921946
"8774" "Kattegat" "Fish" 2001 ".Size" "abundance" 63.9944383488858
"8775" "Kattegat" "Fish" 2001 ".Size" "biomass" 60.6581676080172
"8776" "Kattegat" "Fish" 2001 "Offspring.size" "abundance" 0.908932654218652
"8777" "Kattegat" "Fish" 2001 "Offspring.size" "biomass" 0.887754824609253
"8780" "Kattegat" "Fish" 2001 "Parental.care" "abundance" 1.32233038441319
"8781" "Kattegat" "Fish" 2001 "Parental.care" "biomass" 1.65362750859285
"8784" "Kattegat" "Fish" 2001 "Piscivorous" "abundance" 0.411278125563687
"8785" "Kattegat" "Fish" 2001 "Piscivorous" "biomass" 0.8081674072007
"8786" "Kattegat" "Fish" 2001 "Planktivorous" "abundance" 0.147194141435247
"8787" "Kattegat" "Fish" 2001 "Planktivorous" "biomass" 0.0534752504236799
"8790" "Kattegat" "Fish" 2002 "Benthivorous" "abundance" 0.454241837842375
"8791" "Kattegat" "Fish" 2002 "Benthivorous" "biomass" 0.0911611273933231
"8792" "Kattegat" "Fish" 2002 "Demersal" "abundance" 0.834728694227326
"8793" "Kattegat" "Fish" 2002 "Demersal" "biomass" 0.489031595379342
"8796" "Kattegat" "Fish" 2002 ".Size" "abundance" 64.4855501095015
"8797" "Kattegat" "Fish" 2002 ".Size" "biomass" 62.7899202861737
"8798" "Kattegat" "Fish" 2002 "Offspring.size" "abundance" 0.922407252629974
"8799" "Kattegat" "Fish" 2002 "Offspring.size" "biomass" 0.892293442445729
"8802" "Kattegat" "Fish" 2002 "Parental.care" "abundance" 1.34871605239013
"8803" "Kattegat" "Fish" 2002 "Parental.care" "biomass" 1.51556083681418
"8806" "Kattegat" "Fish" 2002 "Piscivorous" "abundance" 0.415779923532967
"8807" "Kattegat" "Fish" 2002 "Piscivorous" "biomass" 0.882882647132438
"8808" "Kattegat" "Fish" 2002 "Planktivorous" "abundance" 0.130567260670275
"8809" "Kattegat" "Fish" 2002 "Planktivorous" "biomass" 0.0265852568508164
"8812" "Kattegat" "Fish" 2003 "Benthivorous" "abundance" 0.464373131532888
"8813" "Kattegat" "Fish" 2003 "Benthivorous" "biomass" 0.127587396943707
"8814" "Kattegat" "Fish" 2003 "Demersal" "abundance" 0.768663917878508
"8815" "Kattegat" "Fish" 2003 "Demersal" "biomass" 0.2708424592403
"8818" "Kattegat" "Fish" 2003 ".Size" "abundance" 59.3657842475141
"8819" "Kattegat" "Fish" 2003 ".Size" "biomass" 53.2889503234508
"8820" "Kattegat" "Fish" 2003 "Offspring.size" "abundance" 0.938334388312263
"8821" "Kattegat" "Fish" 2003 "Offspring.size" "biomass" 0.885706157452214
"8824" "Kattegat" "Fish" 2003 "Parental.care" "abundance" 1.34034793270307
"8825" "Kattegat" "Fish" 2003 "Parental.care" "biomass" 1.65793601034903
"8828" "Kattegat" "Fish" 2003 "Piscivorous" "abundance" 0.367357314065894
"8829" "Kattegat" "Fish" 2003 "Piscivorous" "biomass" 0.825001527212171
"8830" "Kattegat" "Fish" 2003 "Planktivorous" "abundance" 0.163149926661802
"8831" "Kattegat" "Fish" 2003 "Planktivorous" "biomass" 0.0430544606307555
"8834" "Kattegat" "Fish" 2004 "Benthivorous" "abundance" 0.522100290951605
"8835" "Kattegat" "Fish" 2004 "Benthivorous" "biomass" 0.299672835414942
"8836" "Kattegat" "Fish" 2004 "Demersal" "abundance" 0.878854707298583
"8837" "Kattegat" "Fish" 2004 "Demersal" "biomass" 0.914512319117958
"8840" "Kattegat" "Fish" 2004 ".Size" "abundance" 63.6936003284148
"8841" "Kattegat" "Fish" 2004 ".Size" "biomass" 85.1152021153666
"8842" "Kattegat" "Fish" 2004 "Offspring.size" "abundance" 0.941892963465709
"8843" "Kattegat" "Fish" 2004 "Offspring.size" "biomass" 0.879908657633723
"8846" "Kattegat" "Fish" 2004 "Parental.care" "abundance" 1.32167968224468
"8847" "Kattegat" "Fish" 2004 "Parental.care" "biomass" 1.1609563721089
"8850" "Kattegat" "Fish" 2004 "Piscivorous" "abundance" 0.369034056540739
"8851" "Kattegat" "Fish" 2004 "Piscivorous" "biomass" 0.677872817495974
"8852" "Kattegat" "Fish" 2004 "Planktivorous" "abundance" 0.10854851438679
"8853" "Kattegat" "Fish" 2004 "Planktivorous" "biomass" 0.0204580454661224
"8856" "Kattegat" "Fish" 2005 "Benthivorous" "abundance" 0.478417657090147
"8857" "Kattegat" "Fish" 2005 "Benthivorous" "biomass" 0.21539624526489
"8858" "Kattegat" "Fish" 2005 "Demersal" "abundance" 0.806730471549406
"8859" "Kattegat" "Fish" 2005 "Demersal" "biomass" 0.558844707065626
"8862" "Kattegat" "Fish" 2005 ".Size" "abundance" 62.5750163239997
"8863" "Kattegat" "Fish" 2005 ".Size" "biomass" 66.2827491109514
"8864" "Kattegat" "Fish" 2005 "Offspring.size" "abundance" 0.94067187232491
"8865" "Kattegat" "Fish" 2005 "Offspring.size" "biomass" 0.870366056024407
"8868" "Kattegat" "Fish" 2005 "Parental.care" "abundance" 1.3211926647601
"8869" "Kattegat" "Fish" 2005 "Parental.care" "biomass" 1.3487821053481
"8872" "Kattegat" "Fish" 2005 "Piscivorous" "abundance" 0.372680678756732
"8873" "Kattegat" "Fish" 2005 "Piscivorous" "biomass" 0.706483683756455
"8874" "Kattegat" "Fish" 2005 "Planktivorous" "abundance" 0.147866145056433
"8875" "Kattegat" "Fish" 2005 "Planktivorous" "biomass" 0.0295569408007861
"8878" "Kattegat" "Fish" 2006 "Benthivorous" "abundance" 0.485206026222907
"8879" "Kattegat" "Fish" 2006 "Benthivorous" "biomass" 0.278448335983782
"8880" "Kattegat" "Fish" 2006 "Demersal" "abundance" 0.816877712210403
"8881" "Kattegat" "Fish" 2006 "Demersal" "biomass" 0.592664746459326
"8884" "Kattegat" "Fish" 2006 ".Size" "abundance" 62.2899572242848
"8885" "Kattegat" "Fish" 2006 ".Size" "biomass" 67.2346504198599
"8886" "Kattegat" "Fish" 2006 "Offspring.size" "abundance" 0.938641070213711
"8887" "Kattegat" "Fish" 2006 "Offspring.size" "biomass" 0.874833345152877
"8890" "Kattegat" "Fish" 2006 "Parental.care" "abundance" 1.3139056722176
"8891" "Kattegat" "Fish" 2006 "Parental.care" "biomass" 1.25209821905926
"8894" "Kattegat" "Fish" 2006 "Piscivorous" "abundance" 0.376256661509781
"8895" "Kattegat" "Fish" 2006 "Piscivorous" "biomass" 0.5489130084
"8896" "Kattegat" "Fish" 2006 "Planktivorous" "abundance" 0.138526626169827
"8897" "Kattegat" "Fish" 2006 "Planktivorous" "biomass" 0.0983417250870625
"8900" "Kattegat" "Fish" 2007 "Benthivorous" "abundance" 0.512153559581205
"8901" "Kattegat" "Fish" 2007 "Benthivorous" "biomass" 0.342453654157037
"8902" "Kattegat" "Fish" 2007 "Demersal" "abundance" 0.80859780465785
"8903" "Kattegat" "Fish" 2007 "Demersal" "biomass" 0.788503019129564
"8906" "Kattegat" "Fish" 2007 ".Size" "abundance" 61.3829032763272
"8907" "Kattegat" "Fish" 2007 ".Size" "biomass" 78.5587790426642
"8908" "Kattegat" "Fish" 2007 "Offspring.size" "abundance" 0.950885013985484
"8909" "Kattegat" "Fish" 2007 "Offspring.size" "biomass" 0.893422087686468
"8912" "Kattegat" "Fish" 2007 "Parental.care" "abundance" 1.35231287013272
"8913" "Kattegat" "Fish" 2007 "Parental.care" "biomass" 1.22366355033648
"8916" "Kattegat" "Fish" 2007 "Piscivorous" "abundance" 0.358637274786844
"8917" "Kattegat" "Fish" 2007 "Piscivorous" "biomass" 0.640151375074234
"8918" "Kattegat" "Fish" 2007 "Planktivorous" "abundance" 0.127641915611062
"8919" "Kattegat" "Fish" 2007 "Planktivorous" "biomass" 0.0148310320867601
"8922" "Kattegat" "Fish" 2008 "Benthivorous" "abundance" 0.536495504291683
"8923" "Kattegat" "Fish" 2008 "Benthivorous" "biomass" 0.579992721825599
"8924" "Kattegat" "Fish" 2008 "Demersal" "abundance" 0.854841114612874
"8925" "Kattegat" "Fish" 2008 "Demersal" "biomass" 0.925142075610203
"8928" "Kattegat" "Fish" 2008 ".Size" "abundance" 58.8283398767799
"8929" "Kattegat" "Fish" 2008 ".Size" "biomass" 70.618991188561
"8930" "Kattegat" "Fish" 2008 "Offspring.size" "abundance" 0.925230930708726
"8931" "Kattegat" "Fish" 2008 "Offspring.size" "biomass" 0.856693106758367
"8934" "Kattegat" "Fish" 2008 "Parental.care" "abundance" 1.35899767169007
"8935" "Kattegat" "Fish" 2008 "Parental.care" "biomass" 1.08430401789817
"8938" "Kattegat" "Fish" 2008 "Piscivorous" "abundance" 0.340617690790248
"8939" "Kattegat" "Fish" 2008 "Piscivorous" "biomass" 0.386650855192058
"8940" "Kattegat" "Fish" 2008 "Planktivorous" "abundance" 0.12395281778241
"8941" "Kattegat" "Fish" 2008 "Planktivorous" "biomass" 0.0207303144418426
"8944" "Kattegat" "Fish" 2009 "Benthivorous" "abundance" 0.445100619166804
"8945" "Kattegat" "Fish" 2009 "Benthivorous" "biomass" 0.180865843455247
"8946" "Kattegat" "Fish" 2009 "Demersal" "abundance" 0.747812635728499
"8947" "Kattegat" "Fish" 2009 "Demersal" "biomass" 0.303826970535395
"8950" "Kattegat" "Fish" 2009 ".Size" "abundance" 58.4093243362168
"8951" "Kattegat" "Fish" 2009 ".Size" "biomass" 49.9748133079373
"8952" "Kattegat" "Fish" 2009 "Offspring.size" "abundance" 0.882916644963249
"8953" "Kattegat" "Fish" 2009 "Offspring.size" "biomass" 0.880732124885492
"8956" "Kattegat" "Fish" 2009 "Parental.care" "abundance" 1.3466239336579
"8957" "Kattegat" "Fish" 2009 "Parental.care" "biomass" 1.63329391594602
"8960" "Kattegat" "Fish" 2009 "Piscivorous" "abundance" 0.364534694339493
"8961" "Kattegat" "Fish" 2009 "Piscivorous" "biomass" 0.759112507222542
"8962" "Kattegat" "Fish" 2009 "Planktivorous" "abundance" 0.18915039108124
"8963" "Kattegat" "Fish" 2009 "Planktivorous" "biomass" 0.0488194067394113
"8966" "Kattegat" "Fish" 2010 "Benthivorous" "abundance" 0.483684320959455
"8967" "Kattegat" "Fish" 2010 "Benthivorous" "biomass" 0.317132371088
"8968" "Kattegat" "Fish" 2010 "Demersal" "abundance" 0.824950893099381
"8969" "Kattegat" "Fish" 2010 "Demersal" "biomass" 0.718241113926273
"8972" "Kattegat" "Fish" 2010 ".Size" "abundance" 64.9922561147054
"8973" "Kattegat" "Fish" 2010 ".Size" "biomass" 78.3939052788906
"8974" "Kattegat" "Fish" 2010 "Offspring.size" "abundance" 0.947737994895624
"8975" "Kattegat" "Fish" 2010 "Offspring.size" "biomass" 0.907465253501162
"8978" "Kattegat" "Fish" 2010 "Parental.care" "abundance" 1.33936981879909
"8979" "Kattegat" "Fish" 2010 "Parental.care" "biomass" 1.33337059337242
"8982" "Kattegat" "Fish" 2010 "Piscivorous" "abundance" 0.389765016145641
"8983" "Kattegat" "Fish" 2010 "Piscivorous" "biomass" 0.661959313291893
"8984" "Kattegat" "Fish" 2010 "Planktivorous" "abundance" 0.124728540421673
"8985" "Kattegat" "Fish" 2010 "Planktivorous" "biomass" 0.018746241459358
"8988" "Kattegat" "Fish" 2011 "Benthivorous" "abundance" 0.454787357317888
"8989" "Kattegat" "Fish" 2011 "Benthivorous" "biomass" 0.120074750757463
"8990" "Kattegat" "Fish" 2011 "Demersal" "abundance" 0.77642617902242
"8991" "Kattegat" "Fish" 2011 "Demersal" "biomass" 0.305454868147077
"8994" "Kattegat" "Fish" 2011 ".Size" "abundance" 65.8035241244183
"8995" "Kattegat" "Fish" 2011 ".Size" "biomass" 56.4668389866788
"8996" "Kattegat" "Fish" 2011 "Offspring.size" "abundance" 0.953770058062355
"8997" "Kattegat" "Fish" 2011 "Offspring.size" "biomass" 0.908570745294165
"9000" "Kattegat" "Fish" 2011 "Parental.care" "abundance" 1.38694306656642
"9001" "Kattegat" "Fish" 2011 "Parental.care" "biomass" 1.60003768572774
"9004" "Kattegat" "Fish" 2011 "Piscivorous" "abundance" 0.400450535967682
"9005" "Kattegat" "Fish" 2011 "Piscivorous" "biomass" 0.727391692428525
"9006" "Kattegat" "Fish" 2011 "Planktivorous" "abundance" 0.147286984872674
"9007" "Kattegat" "Fish" 2011 "Planktivorous" "biomass" 0.112906405221504
"9010" "Kattegat" "Fish" 2012 "Benthivorous" "abundance" 0.515861787140884
"9011" "Kattegat" "Fish" 2012 "Benthivorous" "biomass" 0.675574182828287
"9012" "Kattegat" "Fish" 2012 "Demersal" "abundance" 0.877284222039129
"9013" "Kattegat" "Fish" 2012 "Demersal" "biomass" 0.935988395041619
"9016" "Kattegat" "Fish" 2012 ".Size" "abundance" 69.0199164513675
"9017" "Kattegat" "Fish" 2012 ".Size" "biomass" 77.7136387837976
"9018" "Kattegat" "Fish" 2012 "Offspring.size" "abundance" 0.896307600105257
"9019" "Kattegat" "Fish" 2012 "Offspring.size" "biomass" 0.842061157773482
"9022" "Kattegat" "Fish" 2012 "Parental.care" "abundance" 1.28613177505119
"9023" "Kattegat" "Fish" 2012 "Parental.care" "biomass" 1.10394692926979
"9026" "Kattegat" "Fish" 2012 "Piscivorous" "abundance" 0.399665335984684
"9027" "Kattegat" "Fish" 2012 "Piscivorous" "biomass" 0.305882835536362
"9028" "Kattegat" "Fish" 2012 "Planktivorous" "abundance" 0.0842690678531221
"9029" "Kattegat" "Fish" 2012 "Planktivorous" "biomass" 0.0181325625773002
"9032" "Kattegat" "Fish" 2013 "Benthivorous" "abundance" 0.478702903259406
"9033" "Kattegat" "Fish" 2013 "Benthivorous" "biomass" 0.582227783377334
"9034" "Kattegat" "Fish" 2013 "Demersal" "abundance" 0.855076715156597
"9035" "Kattegat" "Fish" 2013 "Demersal" "biomass" 0.924572436708645
"9038" "Kattegat" "Fish" 2013 ".Size" "abundance" 72.8652296805042
"9039" "Kattegat" "Fish" 2013 ".Size" "biomass" 91.0222818274289
"9040" "Kattegat" "Fish" 2013 "Offspring.size" "abundance" 0.901406983390553
"9041" "Kattegat" "Fish" 2013 "Offspring.size" "biomass" 0.892863380858081
"9044" "Kattegat" "Fish" 2013 "Parental.care" "abundance" 1.3009775305999
"9045" "Kattegat" "Fish" 2013 "Parental.care" "biomass" 1.16364205610574
"9048" "Kattegat" "Fish" 2013 "Piscivorous" "abundance" 0.431469562938038
"9049" "Kattegat" "Fish" 2013 "Piscivorous" "biomass" 0.40144853477052
"9050" "Kattegat" "Fish" 2013 "Planktivorous" "abundance" 0.0901262973361044
"9051" "Kattegat" "Fish" 2013 "Planktivorous" "biomass" 0.016162483952752
"9054" "Kattegat" "Fish" 2014 "Benthivorous" "abundance" 0.532326499647648
"9055" "Kattegat" "Fish" 2014 "Benthivorous" "biomass" 0.66944612017721
"9056" "Kattegat" "Fish" 2014 "Demersal" "abundance" 0.847238309671533
"9057" "Kattegat" "Fish" 2014 "Demersal" "biomass" 0.954855946825344
"9060" "Kattegat" "Fish" 2014 ".Size" "abundance" 65.5176952618333
"9061" "Kattegat" "Fish" 2014 ".Size" "biomass" 88.5675366453009
"9062" "Kattegat" "Fish" 2014 "Offspring.size" "abundance" 0.881852666583609
"9063" "Kattegat" "Fish" 2014 "Offspring.size" "biomass" 0.866437319386355
"9066" "Kattegat" "Fish" 2014 "Parental.care" "abundance" 1.2959979674151
"9067" "Kattegat" "Fish" 2014 "Parental.care" "biomass" 1.12637856023737
"9070" "Kattegat" "Fish" 2014 "Piscivorous" "abundance" 0.372065225372048
"9071" "Kattegat" "Fish" 2014 "Piscivorous" "biomass" 0.311308698778654
"9072" "Kattegat" "Fish" 2014 "Planktivorous" "abundance" 0.0961972923420022
"9073" "Kattegat" "Fish" 2014 "Planktivorous" "biomass" 0.0179277902890915
"9076" "Kattegat" "Fish" 2015 "Benthivorous" "abundance" 0.506622267676501
"9077" "Kattegat" "Fish" 2015 "Benthivorous" "biomass" 0.419939296408321
"9078" "Kattegat" "Fish" 2015 "Demersal" "abundance" 0.842669552170537
"9079" "Kattegat" "Fish" 2015 "Demersal" "biomass" 0.956132052157793
"9082" "Kattegat" "Fish" 2015 ".Size" "abundance" 66.5486555311124
"9083" "Kattegat" "Fish" 2015 ".Size" "biomass" 106.212966645158
"9084" "Kattegat" "Fish" 2015 "Offspring.size" "abundance" 0.968720058761281
"9085" "Kattegat" "Fish" 2015 "Offspring.size" "biomass" 0.8933724187755
"9088" "Kattegat" "Fish" 2015 "Parental.care" "abundance" 1.36827921257951
"9089" "Kattegat" "Fish" 2015 "Parental.care" "biomass" 1.09673512219655
"9092" "Kattegat" "Fish" 2015 "Piscivorous" "abundance" 0.376447205297983
"9093" "Kattegat" "Fish" 2015 "Piscivorous" "biomass" 0.567766744295995
"9094" "Kattegat" "Fish" 2015 "Planktivorous" "abundance" 0.119779943752652
"9095" "Kattegat" "Fish" 2015 "Planktivorous" "biomass" 0.0108638299244471
"9098" "Kattegat" "Fish" 2016 "Benthivorous" "abundance" 0.542877417601769
"9099" "Kattegat" "Fish" 2016 "Benthivorous" "biomass" 0.598243419516363
"9100" "Kattegat" "Fish" 2016 "Demersal" "abundance" 0.874354254903321
"9101" "Kattegat" "Fish" 2016 "Demersal" "biomass" 0.970201377161122
"9104" "Kattegat" "Fish" 2016 ".Size" "abundance" 65.8172870698393
"9105" "Kattegat" "Fish" 2016 ".Size" "biomass" 103.163994063783
"9106" "Kattegat" "Fish" 2016 "Offspring.size" "abundance" 0.875600027241001
"9107" "Kattegat" "Fish" 2016 "Offspring.size" "biomass" 0.877978232743996
"9110" "Kattegat" "Fish" 2016 "Parental.care" "abundance" 1.31967703347859
"9111" "Kattegat" "Fish" 2016 "Parental.care" "biomass" 1.06122474984326
"9114" "Kattegat" "Fish" 2016 "Piscivorous" "abundance" 0.369137974693176
"9115" "Kattegat" "Fish" 2016 "Piscivorous" "biomass" 0.392555103870567
